flash_lat,flash_lon,flash_radiance,flash_time_loc,srno
50.15029525756836,-102.42886352539062,130246.0,2022-07-16 05:07:51 -0400,2395
50.24252700805664,-102.68185424804688,44557.0,2022-07-16 05:07:52 -0400,2396
50.55898666381836,-102.46470642089844,987099.0,2022-07-16 05:07:52 -0400,2397
50.41898727416992,-102.63187408447266,295654.0,2022-07-16 05:07:53 -0400,2398
50.51422882080078,-102.52710723876953,43789.0,2022-07-16 05:07:54 -0400,2399
50.49538040161133,-102.36814880371094,142702.0,2022-07-16 05:07:54 -0400,2400
50.51423263549805,-102.28380584716797,41060.0,2022-07-16 05:07:55 -0400,2401
50.2451286315918,-102.66060638427734,571339.0,2022-07-16 05:07:55 -0400,2402
50.36692810058594,-102.64045715332031,89053.0,2022-07-16 05:07:55 -0400,2403
50.52592468261719,-102.48295593261719,211399.0,2022-07-16 05:07:55 -0400,2404
50.475738525390625,-101.78507232666016,86236.0,2022-07-16 05:07:56 -0400,2405
50.209781646728516,-102.6553955078125,24352.0,2022-07-16 05:07:56 -0400,2406
50.5732307434082,-102.52165222167969,61268.0,2022-07-16 05:07:56 -0400,2407
50.475738525390625,-102.49737548828125,535876.0,2022-07-16 05:07:57 -0400,2408
50.20935821533203,-102.45691680908203,1030011.0,2022-07-16 05:07:57 -0400,2409
50.54197311401367,-102.42208099365234,32672.0,2022-07-16 05:07:58 -0400,2410
50.4119758605957,-102.71817779541016,25723.0,2022-07-16 05:07:58 -0400,2411
50.37030792236328,-102.66603088378906,180873.0,2022-07-16 05:07:58 -0400,2412
50.53371810913086,-102.4482421875,110523.0,2022-07-16 05:07:59 -0400,2413
50.43693923950195,-102.65430450439453,1133175.0,2022-07-16 05:07:59 -0400,2414
50.53328323364258,-102.57964324951172,438701.0,2022-07-16 05:07:59 -0400,2415
50.306053161621094,-102.1134262084961,1810598.0,2022-07-16 05:07:59 -0400,2416
50.489845275878906,-102.3798828125,51444.0,2022-07-16 05:07:59 -0400,2417
50.35333251953125,-102.587646484375,41817.0,2022-07-16 05:08:00 -0400,2418
50.38102722167969,-102.6121826171875,61285.0,2022-07-16 05:08:01 -0400,2419
50.51641845703125,-102.41912078857422,9045.0,2022-07-16 05:08:01 -0400,2420
50.5035285949707,-102.54076385498047,537582.0,2022-07-16 05:08:01 -0400,2421
50.28837203979492,-102.58448791503906,235878.0,2022-07-16 05:08:02 -0400,2422
50.490074157714844,-102.27713775634766,25740.0,2022-07-16 05:08:02 -0400,2423
50.413597106933594,-102.69854736328125,494356.0,2022-07-16 05:08:02 -0400,2424
50.57845687866211,-102.49785614013672,1339606.0,2022-07-16 05:08:02 -0400,2425
50.49994659423828,-102.48463439941406,195358.0,2022-07-16 05:08:04 -0400,2426
50.25442123413086,-102.64453125,270627.0,2022-07-16 05:08:04 -0400,2427
50.59048080444336,-101.82986450195312,14601.0,2022-07-16 05:08:04 -0400,2428
50.556453704833984,-102.43258666992188,47403.0,2022-07-16 05:08:05 -0400,2429
50.31264114379883,-102.70101165771484,456191.0,2022-07-16 05:08:05 -0400,2430
50.49733352661133,-102.61103820800781,73720.0,2022-07-16 05:08:06 -0400,2431
50.22886276245117,-102.46507263183594,5522999.0,2022-07-16 05:08:06 -0400,2432
50.45858383178711,-102.67633056640625,774099.0,2022-07-16 05:08:06 -0400,2433
50.527469635009766,-102.32502746582031,388418.0,2022-07-16 05:08:06 -0400,2434
50.526451110839844,-102.47879791259766,17413.0,2022-07-16 05:08:06 -0400,2435
50.33277130126953,-102.60635375976562,118869.0,2022-07-16 05:08:07 -0400,2436
50.21244812011719,-102.66255950927734,87608.0,2022-07-16 05:08:07 -0400,2437
50.5318717956543,-102.5089340209961,389144.0,2022-07-16 05:08:07 -0400,2438
50.39216232299805,-102.62187194824219,1122850.0,2022-07-16 05:08:08 -0400,2439
50.53449249267578,-102.43020629882812,29913.0,2022-07-16 05:08:08 -0400,2440
50.45245361328125,-101.900146484375,110647.0,2022-07-16 05:08:09 -0400,2441
50.496482849121094,-102.32855224609375,19553.0,2022-07-16 05:08:09 -0400,2442
50.27677536010742,-102.79679107666016,1403435.0,2022-07-16 05:08:09 -0400,2443
50.504119873046875,-102.50415802001953,228081.0,2022-07-16 05:08:10 -0400,2444
50.55542755126953,-102.49340057373047,1809438.0,2022-07-16 05:08:11 -0400,2445
50.486427307128906,-102.39789581298828,63256.0,2022-07-16 05:08:11 -0400,2446
50.52590560913086,-102.06709289550781,10434.0,2022-07-16 05:08:12 -0400,2447
50.35281753540039,-102.63341522216797,190071.0,2022-07-16 05:08:12 -0400,2448
50.51777267456055,-102.53277587890625,146109.0,2022-07-16 05:08:13 -0400,2449
50.26933670043945,-101.87938690185547,10434.0,2022-07-16 05:08:13 -0400,2450
50.39772415161133,-101.96639251708984,224492.0,2022-07-16 05:08:13 -0400,2451
50.36396789550781,-101.9725570678711,279237.0,2022-07-16 05:08:13 -0400,2452
50.19829177856445,-102.47026062011719,1042989.0,2022-07-16 05:08:13 -0400,2453
50.41454315185547,-102.61842346191406,217023.0,2022-07-16 05:08:14 -0400,2454
50.25340270996094,-102.68981170654297,203848.0,2022-07-16 05:08:14 -0400,2455
50.48080062866211,-102.5313949584961,76597.0,2022-07-16 05:08:15 -0400,2456
50.37599563598633,-102.6858139038086,149686.0,2022-07-16 05:08:16 -0400,2457
50.3459358215332,-102.56217956542969,525841.0,2022-07-16 05:08:16 -0400,2458
50.46910095214844,-102.20374298095703,9045.0,2022-07-16 05:08:16 -0400,2459
50.535125732421875,-102.43083953857422,807610.0,2022-07-16 05:08:16 -0400,2460
50.45560073852539,-102.70748138427734,68226.0,2022-07-16 05:08:17 -0400,2461
50.36922073364258,-102.64127349853516,34728.0,2022-07-16 05:08:18 -0400,2462
50.2643928527832,-102.60115051269531,433229.0,2022-07-16 05:08:18 -0400,2463
50.53135681152344,-102.59237670898438,408254.0,2022-07-16 05:08:18 -0400,2464
50.49603271484375,-102.28643798828125,603895.0,2022-07-16 05:08:19 -0400,2465
50.3715705871582,-102.60839080810547,100947.0,2022-07-16 05:08:20 -0400,2466
50.52771759033203,-102.45230102539062,183465.0,2022-07-16 05:08:20 -0400,2467
50.48067855834961,-102.5535888671875,361288.0,2022-07-16 05:08:20 -0400,2468
50.4693489074707,-102.11754608154297,13238.0,2022-07-16 05:08:20 -0400,2469
50.48987579345703,-102.64749908447266,9740.0,2022-07-16 05:08:21 -0400,2470
50.39866256713867,-102.67375946044922,224605.0,2022-07-16 05:08:21 -0400,2471
50.50123596191406,-102.01673889160156,21575.0,2022-07-16 05:08:21 -0400,2472
50.23310852050781,-102.64208221435547,77258.0,2022-07-16 05:08:21 -0400,2473
50.32235336303711,-102.66207885742188,36194.0,2022-07-16 05:08:21 -0400,2474
50.50634765625,-102.39289093017578,58482.0,2022-07-16 05:08:22 -0400,2475
50.38701629638672,-102.78031158447266,261436.0,2022-07-16 05:08:22 -0400,2476
50.493839263916016,-102.49121856689453,1616404.0,2022-07-16 05:08:23 -0400,2477
50.340187072753906,-102.6711196899414,13238.0,2022-07-16 05:08:23 -0400,2478
50.429046630859375,-102.39624786376953,98026.0,2022-07-16 05:08:23 -0400,2479
50.2669677734375,-102.70297241210938,161171.0,2022-07-16 05:08:24 -0400,2480
50.37421798706055,-102.63475799560547,36894.0,2022-07-16 05:08:24 -0400,2481
50.45704650878906,-102.10511016845703,17385.0,2022-07-16 05:08:24 -0400,2482
50.39386749267578,-102.1336669921875,5556.0,2022-07-16 05:08:24 -0400,2483
50.33395004272461,-102.58988189697266,136466.0,2022-07-16 05:08:25 -0400,2484
50.563045501708984,-102.5086441040039,973890.0,2022-07-16 05:08:25 -0400,2485
50.42894744873047,-102.68610382080078,386677.0,2022-07-16 05:08:26 -0400,2486
50.49415969848633,-102.5899887084961,67458.0,2022-07-16 05:08:26 -0400,2487
50.22356033325195,-102.66568756103516,349723.0,2022-07-16 05:08:26 -0400,2488
50.5265007019043,-102.4315414428711,73850.0,2022-07-16 05:08:26 -0400,2489
50.4476432800293,-101.8619155883789,118915.0,2022-07-16 05:08:26 -0400,2490
50.31154251098633,-102.7008285522461,169616.0,2022-07-16 05:08:27 -0400,2491
50.37942886352539,-102.67752838134766,173285.0,2022-07-16 05:08:27 -0400,2492
50.51784133911133,-102.51077270507812,663637.0,2022-07-16 05:08:28 -0400,2493
50.44316864013672,-101.9624252319336,4870.0,2022-07-16 05:08:28 -0400,2494
50.418548583984375,-102.05310821533203,11120.0,2022-07-16 05:08:28 -0400,2495
50.34756088256836,-102.16373443603516,31395.0,2022-07-16 05:08:28 -0400,2496
50.482696533203125,-102.57403564453125,83203.0,2022-07-16 05:08:29 -0400,2497
50.381168365478516,-102.61307525634766,619086.0,2022-07-16 05:08:29 -0400,2498
50.2807731628418,-102.64173889160156,13653.0,2022-07-16 05:08:30 -0400,2499
50.469093322753906,-102.54369354248047,7162.0,2022-07-16 05:08:30 -0400,2500
50.45087432861328,-102.11431884765625,19480.0,2022-07-16 05:08:30 -0400,2501
50.5004768371582,-102.49591827392578,92631.0,2022-07-16 05:08:30 -0400,2502
50.36341857910156,-102.6474609375,18677.0,2022-07-16 05:08:31 -0400,2503
50.49167251586914,-102.34107971191406,275995.0,2022-07-16 05:08:32 -0400,2504
50.503746032714844,-102.51170349121094,10764.0,2022-07-16 05:08:32 -0400,2505
50.22025680541992,-102.48787689208984,2613425.0,2022-07-16 05:08:32 -0400,2506
50.28828430175781,-102.59747314453125,99365.0,2022-07-16 05:08:32 -0400,2507
50.5401725769043,-102.46182250976562,285623.0,2022-07-16 05:08:33 -0400,2508
50.380802154541016,-101.81362915039062,144696.0,2022-07-16 05:08:33 -0400,2509
50.33910369873047,-101.71764373779297,13228.0,2022-07-16 05:08:33 -0400,2510
50.48444747924805,-102.56185913085938,32976.0,2022-07-16 05:08:33 -0400,2511
50.23933792114258,-102.6523666381836,102964.0,2022-07-16 05:08:33 -0400,2512
50.40635681152344,-102.690185546875,424826.0,2022-07-16 05:08:34 -0400,2513
50.33256530761719,-102.62500762939453,57665.0,2022-07-16 05:08:34 -0400,2514
50.419490814208984,-102.0374984741211,11479.0,2022-07-16 05:08:35 -0400,2515
50.4765510559082,-102.49752044677734,410113.0,2022-07-16 05:08:35 -0400,2516
50.34881591796875,-102.73350524902344,260527.0,2022-07-16 05:08:36 -0400,2517
50.51478958129883,-102.60298156738281,441125.0,2022-07-16 05:08:36 -0400,2518
50.53260803222656,-102.35748291015625,201788.0,2022-07-16 05:08:36 -0400,2519
50.326107025146484,-102.06149291992188,1136153.0,2022-07-16 05:08:37 -0400,2520
50.538917541503906,-102.5223617553711,1579447.0,2022-07-16 05:08:37 -0400,2521
50.262550354003906,-102.7343978881836,403731.0,2022-07-16 05:08:38 -0400,2522
50.45682144165039,-102.5926284790039,222275.0,2022-07-16 05:08:38 -0400,2523
50.52001953125,-101.90263366699219,809812.0,2022-07-16 05:08:38 -0400,2524
50.529396057128906,-102.45716094970703,28013.0,2022-07-16 05:08:39 -0400,2525
50.39800262451172,-102.77198791503906,793248.0,2022-07-16 05:08:39 -0400,2526
50.49181365966797,-102.16606903076172,12187.0,2022-07-16 05:08:39 -0400,2527
50.22127914428711,-102.65862274169922,118672.0,2022-07-16 05:08:40 -0400,2528
50.48287582397461,-102.34500122070312,9342.0,2022-07-16 05:08:40 -0400,2529
50.393341064453125,-102.2986068725586,226254.0,2022-07-16 05:08:40 -0400,2530
50.49774169921875,-102.52584838867188,290127.0,2022-07-16 05:08:41 -0400,2531
50.289981842041016,-102.52342224121094,256316.0,2022-07-16 05:08:44 -0400,2532
50.52729415893555,-102.62896728515625,15155.0,2022-07-16 05:08:44 -0400,2533
50.38010787963867,-102.77481842041016,70515.0,2022-07-16 05:08:44 -0400,2534
50.31285095214844,-102.44125366210938,4659458.0,2022-07-16 05:08:44 -0400,2535
50.5369758605957,-102.4939193725586,549132.0,2022-07-16 05:08:44 -0400,2536
50.55519485473633,-102.53114318847656,1765229.0,2022-07-16 05:09:06 -0400,2537
50.26332473754883,-102.64795684814453,88501.0,2022-07-16 05:09:06 -0400,2538
50.34590148925781,-102.63235473632812,113602.0,2022-07-16 05:09:07 -0400,2539
50.52379608154297,-102.2104721069336,38704.0,2022-07-16 05:09:07 -0400,2540
50.417823791503906,-102.71356964111328,257693.0,2022-07-16 05:09:08 -0400,2541
50.23006057739258,-102.7041244506836,38908.0,2022-07-16 05:09:09 -0400,2542
50.51005554199219,-102.6275405883789,17590.0,2022-07-16 05:09:09 -0400,2543
50.530582427978516,-102.49610900878906,46950.0,2022-07-16 05:09:09 -0400,2544
50.374446868896484,-102.66692352294922,227593.0,2022-07-16 05:09:10 -0400,2545
50.47870635986328,-102.50811004638672,282488.0,2022-07-16 05:09:10 -0400,2546
50.45856475830078,-102.72459411621094,67615.0,2022-07-16 05:09:11 -0400,2547
50.514530181884766,-102.35253143310547,17921.0,2022-07-16 05:09:11 -0400,2548
50.523582458496094,-102.43212127685547,9928.0,2022-07-16 05:09:11 -0400,2549
50.531612396240234,-102.61748504638672,29629.0,2022-07-16 05:09:12 -0400,2550
50.21189880371094,-102.4823989868164,480172.0,2022-07-16 05:09:12 -0400,2551
50.406463623046875,-102.77162170410156,22237.0,2022-07-16 05:09:13 -0400,2552
50.33869552612305,-102.64881896972656,9336.0,2022-07-16 05:09:14 -0400,2553
50.29786682128906,-102.64842224121094,98495.0,2022-07-16 05:09:14 -0400,2554
50.468692779541016,-101.86407470703125,22237.0,2022-07-16 05:09:14 -0400,2555
50.285240173339844,-102.74211120605469,147710.0,2022-07-16 05:09:14 -0400,2556
50.424556732177734,-102.66780853271484,323599.0,2022-07-16 05:09:15 -0400,2557
50.50926971435547,-102.51707458496094,832497.0,2022-07-16 05:09:16 -0400,2558
50.341827392578125,-102.01969909667969,344286.0,2022-07-16 05:09:16 -0400,2559
50.48213577270508,-102.64228820800781,4340.0,2022-07-16 05:09:17 -0400,2560
50.36532974243164,-102.63626098632812,19270.0,2022-07-16 05:09:17 -0400,2561
50.39805221557617,-102.72433471679688,137345.0,2022-07-16 05:09:18 -0400,2562
50.480712890625,-102.56108093261719,21513.0,2022-07-16 05:09:19 -0400,2563
50.236568450927734,-102.67578125,96824.0,2022-07-16 05:09:19 -0400,2564
50.37215042114258,-102.7113265991211,29977.0,2022-07-16 05:09:19 -0400,2565
50.52042770385742,-102.51634216308594,198958.0,2022-07-16 05:09:20 -0400,2566
50.48631286621094,-102.44116973876953,30831.0,2022-07-16 05:09:21 -0400,2567
50.3405647277832,-102.70270538330078,58089.0,2022-07-16 05:09:22 -0400,2568
50.48872756958008,-102.50731658935547,32698.0,2022-07-16 05:09:22 -0400,2569
50.23347091674805,-102.75171661376953,36308.0,2022-07-16 05:09:22 -0400,2570
50.544715881347656,-102.6387939453125,30405.0,2022-07-16 05:09:22 -0400,2571
50.19527053833008,-102.65606689453125,19436.0,2022-07-16 05:09:23 -0400,2572
50.51461410522461,-102.51156616210938,24296.0,2022-07-16 05:09:24 -0400,2573
50.48986053466797,-102.33349609375,4340.0,2022-07-16 05:09:24 -0400,2574
50.360145568847656,-102.65269470214844,5734.0,2022-07-16 05:09:24 -0400,2575
50.476436614990234,-102.62113952636719,10033.0,2022-07-16 05:09:24 -0400,2576
50.548404693603516,-102.43257904052734,37174.0,2022-07-16 05:09:24 -0400,2577
50.515220642089844,-102.56105041503906,31551.0,2022-07-16 05:09:25 -0400,2578
50.16688537597656,-102.27104187011719,10051.0,2022-07-16 05:09:26 -0400,2579
50.57810974121094,-101.88981628417969,5644.0,2022-07-16 05:09:31 -0400,2580
50.669700622558594,-103.22252655029297,387619.0,2022-07-16 05:07:50 -0400,2581
50.66387939453125,-103.42008209228516,192253.0,2022-07-16 05:08:06 -0400,2582
50.62406921386719,-103.42220306396484,50048.0,2022-07-16 05:09:10 -0400,2583
50.52431106567383,-103.0738525390625,29210.0,2022-07-16 05:07:51 -0400,2584
50.48612594604492,-103.18109130859375,149618.0,2022-07-16 05:07:51 -0400,2585
50.43579864501953,-103.24571228027344,21026.0,2022-07-16 05:09:18 -0400,2586
50.563880920410156,-103.88621520996094,70054.0,2022-07-16 06:44:22 -0400,2650
50.60948944091797,-103.9339599609375,32025.0,2022-07-16 06:44:26 -0400,2651
50.59261703491211,-103.93141174316406,216993.0,2022-07-16 06:44:27 -0400,2652
50.62641525268555,-103.84765625,1662696.0,2022-07-16 06:44:32 -0400,2653
50.61091613769531,-103.94261932373047,18793.0,2022-07-16 06:44:33 -0400,2654
